NIT Proveedor;Proveedor; Fecha del día de tráfico;Hora Pico;Tráfico Datos  Internacional (GB);Tráfico Datos   NAPs - Colombia (GB);Tráfico Datos  Acuerdos de tránsito o peering directo (GB);Tráfico Datos  Local (GB);Tráfico Datos  Total (GB)
830016046;AVANTEL;01/02/2021;21:00;0,12;7843,59;5296,58;0,00;232771,45
830016046;AVANTEL;02/02/2021;22:00;0,13;8227,66;5477,16;0,00;238998,89
830016046;AVANTEL;03/02/2021;22:00;0,17;8393,58;5419,91;0,00;238615,41
830016046;AVANTEL;04/02/2021;22:00;0,10;8481,68;5382,88;0,00;246260,64
830016046;AVANTEL;05/02/2021;22:00;0,21;8290,58;5342,24;0,00;245109,52
830016046;AVANTEL;06/02/2021;22:00;0,10;7883,19;5238,27;0,00;238614,77
830016046;AVANTEL;07/02/2021;22:00;0,08;8179,25;5546,01;0,00;236483,97
830016046;AVANTEL;08/02/2021;22:00;0,07;8352,10;5239,56;0,00;239042,11
830016046;AVANTEL;09/02/2021;22:00;0,17;8539,05;5456,85;0,00;243019,44
830016046;AVANTEL;10/02/2021;22:00;0,06;8533,86;5292,88;0,00;242831,66
830016046;AVANTEL;11/02/2021;22:00;0,17;8358,21;5674,56;0,00;246618,83
830016046;AVANTEL;12/02/2021;22:00;0,10;6563,01;7186,85;0,00;247907,50
830016046;AVANTEL;13/02/2021;22:00;0,13;6536,78;7325,44;0,00;242171,20
830016046;AVANTEL;14/02/2021;21:00;0,14;6627,25;7263,79;0,00;237970,06
830016046;AVANTEL;15/02/2021;22:00;0,12;6365,00;7056,10;0,00;231732,28
830016046;AVANTEL;16/02/2021;21:00;0,15;6388,86;7125,20;0,00;237619,00
830016046;AVANTEL;17/02/2021;22:00;0,10;6517,57;7088,00;0,00;238822,52
830016046;AVANTEL;18/02/2021;21:00;0,09;6686,19;7371,94;0,00;243409,08
830016046;AVANTEL;19/02/2021;22:00;0,06;6384,70;7094,21;0,00;240959,23
830016046;AVANTEL;20/02/2021;22:00;0,08;6268,12;7032,55;0,00;232259,50
830016046;AVANTEL;21/02/2021;21:00;0,09;6425,68;7265,16;0,00;232803,36
830016046;AVANTEL;22/02/2021;21:00;0,12;6324,85;6704,92;0,00;230031,97
830016046;AVANTEL;23/02/2021;21:00;0,12;6318,98;7114,71;0,00;202599,77
830016046;AVANTEL;24/02/2021;22:00;0,10;6483,38;6988,26;0,00;238224,38
830016046;AVANTEL;25/02/2021;22:00;0,06;6289,35;7318,86;0,00;245031,14
830016046;AVANTEL;26/02/2021;22:00;0,08;6186,95;7087,34;0,00;247640,30
830016046;AVANTEL;27/02/2021;22:00;0,03;6206,33;7046,13;0,00;235717,67
830016046;AVANTEL;28/02/2021;21:00;0,08;6722,68;6758,88;0,00;232527,67
830016046;AVANTEL;01/03/2021;21:00;0,07;6653,24;6633,69;0,00;233716,14
830016046;AVANTEL;02/03/2021;21:00;0,09;6577,13;6649,05;0,00;237026,89
830016046;AVANTEL;03/03/2021;22:00;0,06;6554,33;6682,60;0,00;236760,34
830016046;AVANTEL;04/03/2021;21:00;0,06;6552,02;6720,89;0,00;240445,31
830016046;AVANTEL;05/03/2021;21:00;0,08;6718,12;6848,77;0,00;225451,09
830016046;AVANTEL;06/03/2021;22:00;0,05;5251,00;5666,64;0,00;148481,73
830016046;AVANTEL;07/03/2021;21:00;0,09;5009,14;5400,34;0,00;183054,55
830016046;AVANTEL;08/03/2021;22:00;0,02;4940,76;5339,16;0,00;186432,98
830016046;AVANTEL;09/03/2021;16:00;0,03;4887,01;5232,39;0,00;186937,67
830016046;AVANTEL;10/03/2021;22:00;0,07;5479,83;5612,02;0,00;193401,34
830016046;AVANTEL;11/03/2021;21:00;0,12;5569,39;5887,50;0,00;205490,03
830016046;AVANTEL;12/03/2021;22:00;0,56;5231,21;5580,04;0,00;191394,45
830016046;AVANTEL;13/03/2021;22:00;0,15;5398,58;5489,70;0,00;197720,00
830016046;AVANTEL;14/03/2021;21:00;0,08;6159,14;5239,17;0,00;196085,28
830016046;AVANTEL;15/03/2021;22:00;1,21;5609,83;5336,35;0,00;198799,48
830016046;AVANTEL;16/03/2021;22:00;0,35;5754,50;5271,26;0,00;200485,05
830016046;AVANTEL;17/03/2021;22:00;0,89;5679,94;5363,56;0,00;199296,55
830016046;AVANTEL;18/03/2021;22:00;3,25;5563,18;5466,25;0,00;203221,70
830016046;AVANTEL;19/03/2021;22:00;3,25;5595,29;5413,37;0,00;197398,81
830016046;AVANTEL;20/03/2021;22:00;0,89;5358,22;5417,88;0,00;196366,39
830016046;AVANTEL;21/03/2021;21:00;1,16;5944,84;5526,87;0,00;198038,81
830016046;AVANTEL;22/03/2021;21:00;1,00;6059,98;5373,10;0,00;195613,81
830016046;AVANTEL;23/03/2021;22:00;1,08;5690,95;5455,09;0,00;201882,81
830016046;AVANTEL;24/03/2021;21:00;2,64;5944,30;5181,45;0,00;203442,31
830016046;AVANTEL;25/03/2021;21:00;1,13;5794,75;5445,73;0,00;202459,33
830016046;AVANTEL;26/03/2021;21:00;1,10;5405,69;5226,27;0,00;197365,16
830016046;AVANTEL;27/03/2021;21:00;1,54;5237,50;5648,92;0,00;192480,13
830016046;AVANTEL;28/03/2021;21:00;2,91;5529,90;5587,86;0,00;189868,27
830016046;AVANTEL;29/03/2021;22:00;2,33;5643,37;5473,39;0,00;189708,80
830016046;AVANTEL;30/03/2021;19:00;2,46;5231,22;5681,63;0,00;199112,16
830016046;AVANTEL;31/03/2021;22:00;0,25;5287,65;5447,17;0,00;194942,20
830016046;AVANTEL;01/04/2021;21:00;0,20;5242,48;5654,29;0,00;189882,52
830016046;AVANTEL;02/04/2021;20:00;0,08;5522,45;5549,92;0,00;191229,80
830016046;AVANTEL;03/04/2021;21:00;0,13;5394,00;5602,84;0,00;190288,86
830016046;AVANTEL;04/04/2021;21:00;0,11;5545,85;5703,94;0,00;190955,30
830016046;AVANTEL;05/04/2021;22:00;0,13;5221,34;5462,00;0,00;190067,73
830016046;AVANTEL;06/04/2021;13:00;0,09;4907,51;5710,84;0,00;191057,56
830016046;AVANTEL;07/04/2021;21:00;0,09;5262,13;5836,85;0,00;196923,77
830016046;AVANTEL;08/04/2021;22:00;0,05;5056,96;5873,81;0,00;195736,95
830016046;AVANTEL;09/04/2021;22:00;0,07;5030,13;5917,12;0,00;193935,66
830016046;AVANTEL;10/04/2021;21:00;0,10;5390,80;6235,24;0,00;196816,98
830016046;AVANTEL;11/04/2021;20:00;0,14;5520,66;6094,15;0,00;195481,34
830016046;AVANTEL;12/04/2021;21:00;0,08;5268,61;5654,37;0,00;189067,92
830016046;AVANTEL;13/04/2021;21:00;0,09;4923,64;5554,21;0,00;185888,91
830016046;AVANTEL;14/04/2021;15:00;0,12;5234,28;5400,88;0,00;185370,77
830016046;AVANTEL;15/04/2021;21:00;0,31;4752,21;5455,17;0,00;171000,05
830016046;AVANTEL;16/04/2021;22:00;0,26;4039,97;6326,40;0,00;189911,45
830016046;AVANTEL;17/04/2021;22:00;0,15;4535,63;6343,35;0,00;189635,48
830016046;AVANTEL;18/04/2021;20:00;0,13;4924,07;5750,23;0,00;188917,48
830016046;AVANTEL;19/04/2021;21:00;0,22;4436,70;5792,77;0,00;181148,02
830016046;AVANTEL;20/04/2021;21:00;0,17;4209,17;6099,35;0,00;180990,02
830016046;AVANTEL;21/04/2021;21:00;0,14;4266,09;6120,82;0,00;181788,30
830016046;AVANTEL;22/04/2021;21:00;0,22;4337,18;6003,67;0,00;177921,36
830016046;AVANTEL;23/04/2021;21:00;0,26;4339,82;6056,47;0,00;184202,19
830016046;AVANTEL;24/04/2021;22:00;0,16;4646,40;6002,64;0,00;181977,55
830016046;AVANTEL;25/04/2021;21:00;0,24;4856,34;5917,04;0,00;179569,70
830016046;AVANTEL;26/04/2021;22:00;0,19;3958,94;5123,84;0,00;152792,77
830016046;AVANTEL;27/04/2021;22:00;0,15;3784,53;5213,27;0,00;158966,48
830016046;AVANTEL;28/04/2021;20:00;0,20;3549,65;6036,95;0,00;167101,55
830016046;AVANTEL;29/04/2021;20:00;0,29;3613,69;5837,14;0,00;156732,34
830016046;AVANTEL;30/04/2021;21:00;0,29;3791,89;5616,81;0,00;165704,38
830016046;AVANTEL;01/05/2021;19:00;0,32;4044,56;6060,97;0,00;170235,94
830016046;AVANTEL;02/05/2021;20:00;0,19;4134,10;5773,92;0,00;167953,78
830016046;AVANTEL;03/05/2021;21:00;0,19;3902,52;5441,61;0,00;165237,31
830016046;AVANTEL;04/05/2021;21:00;0,18;3990,33;5707,99;0,00;165647,95
830016046;AVANTEL;05/05/2021;19:00;0,23;3564,44;6277,02;0,00;165924,78
830016046;AVANTEL;06/05/2021;21:00;0,32;3441,77;5651,08;0,00;160286,13
830016046;AVANTEL;07/05/2021;22:00;0,28;3630,70;5359,29;0,00;157944,20
830016046;AVANTEL;08/05/2021;22:00;0,33;3641,32;5377,80;0,00;157782,89
830016046;AVANTEL;09/05/2021;21:00;0,34;3571,74;5339,96;0,00;154346,30
830016046;AVANTEL;10/05/2021;22:00;0,33;3651,80;5157,13;0,00;152274,13
830016046;AVANTEL;11/05/2021;21:00;0,45;3658,47;5144,23;0,00;154392,23
830016046;AVANTEL;12/05/2021;20:00;0,44;3749,12;5190,84;0,00;150021,23
830016046;AVANTEL;13/05/2021;21:00;0,00;0,00;0,00;0,00;155737,94
830016046;AVANTEL;14/05/2021;22:00;0,38;3503,93;4892,93;0,00;151446,94
830016046;AVANTEL;15/05/2021;22:00;0,44;3444,78;4904,01;0,00;148688,48
830016046;AVANTEL;16/05/2021;21:00;0,53;3672,62;4863,60;0,00;145672,77
830016046;AVANTEL;17/05/2021;20:00;0,43;3700,66;4950,26;0,00;145759,31
830016046;AVANTEL;18/05/2021;20:00;0,43;3326,61;4733,90;0,00;142154,66
830016046;AVANTEL;19/05/2021;22:00;0,59;3443,74;4987,27;0,00;105897,75
830016046;AVANTEL;20/05/2021;22:00;0,45;3361,83;4698,31;0,00;141478,09
830016046;AVANTEL;21/05/2021;22:00;0,61;3362,45;4643,74;0,00;140312,72
830016046;AVANTEL;22/05/2021;22:00;0,42;3401,00;4693,78;0,00;140174,77
830016046;AVANTEL;23/05/2021;21:00;0,38;3406,80;4706,75;0,00;138118,91
830016046;AVANTEL;24/05/2021;21:00;0,54;3289,34;4686,55;0,00;138810,45
830016046;AVANTEL;25/05/2021;22:00;0,36;3340,96;4534,29;0,00;138733,25
830016046;AVANTEL;26/05/2021;22:00;0,44;3425,48;4420,58;0,00;136947,42
830016046;AVANTEL;27/05/2021;20:00;0,39;3352,48;4379,59;0,00;136200,98
830016046;AVANTEL;28/05/2021;18:00;0,41;3132,34;4674,93;0,00;139070,05
830016046;AVANTEL;29/05/2021;22:00;0,42;3193,86;4418,42;0,00;133596,23
830016046;AVANTEL;30/05/2021;21:00;0,30;3086,15;4092,09;0,00;123292,51
830016046;AVANTEL;31/05/2021;22:00;0,41;3114,05;4067,00;0,00;119241,68
830016046;AVANTEL;01/06/2021;22:00;0,46;3022,22;4184,11;0,00;124963,83
830016046;AVANTEL;02/06/2021;22:00;0,46;3069,73;4287,09;0,00;127023,18
830016046;AVANTEL;03/06/2021;20:00;1,15;3018,14;4072,23;0,00;126835,47
830016046;AVANTEL;04/06/2021;22:00;0,44;2958,37;4120,96;0,00;126095,73
830016046;AVANTEL;05/06/2021;22:00;0,42;2929,32;4107,36;0,00;121343,02
830016046;AVANTEL;06/06/2021;22:00;0,40;3164,69;4115,28;0,00;122966,88
830016046;AVANTEL;07/06/2021;20:00;0,43;3293,13;4122,06;0,00;122841,53
830016046;AVANTEL;08/06/2021;21:00;0,35;3293,60;3933,77;0,00;127829,37
830016046;AVANTEL;09/06/2021;22:00;0,44;3376,79;3867,70;0,00;127540,83
830016046;AVANTEL;10/06/2021;20:00;0,39;3326,55;3757,06;0,00;125190,76
830016046;AVANTEL;11/06/2021;22:00;0,37;3364,96;3667,33;0,00;124779,88
830016046;AVANTEL;12/06/2021;22:00;0,55;3434,23;3482,41;0,00;120793,35
830016046;AVANTEL;13/06/2021;22:00;0,35;3394,90;3457,37;0,00;118648,24
830016046;AVANTEL;14/06/2021;20:00;0,32;3695,13;3494,49;0,00;118090,64
830016046;AVANTEL;15/06/2021;22:00;0,25;3439,87;3138,57;0,00;117410,35
830016046;AVANTEL;16/06/2021;22:00;0,35;3175,44;3343,93;0,00;113557,50
830016046;AVANTEL;17/06/2021;21:00;0,36;3346,97;3501,18;0,00;114447,84
830016046;AVANTEL;18/06/2021;22:00;0,34;3098,61;3377,04;0,00;113228,89
830016046;AVANTEL;19/06/2021;22:00;0,35;3181,59;3350,40;0,00;112178,78
830016046;AVANTEL;20/06/2021;16:00;0,35;3292,50;3444,21;0,00;113115,23
830016046;AVANTEL;21/06/2021;22:00;0,28;3118,13;3253,74;0,00;108739,47
830016046;AVANTEL;22/06/2021;22:00;0,39;3026,29;3148,41;0,00;108148,22
830016046;AVANTEL;23/06/2021;22:00;0,35;3040,93;3242,12;0,00;108018,62
830016046;AVANTEL;24/06/2021;22:00;0,34;3003,67;3222,56;0,00;107392,98
830016046;AVANTEL;25/06/2021;22:00;0,34;2945,73;3091,21;0,00;105086,81
830016046;AVANTEL;26/06/2021;22:00;0,40;2778,07;3028,05;0,00;101123,74
830016046;AVANTEL;27/06/2021;22:00;0,42;2903,29;3041,53;0,00;100941,51
830016046;AVANTEL;28/06/2021;22:00;0,35;2997,22;3068,28;0,00;101710,65
830016046;AVANTEL;29/06/2021;21:00;0,28;2791,93;2880,54;0,00;99216,04
830016046;AVANTEL;30/06/2021;22:00;0,29;2725,49;2882,40;0,00;96309,71
830016046;AVANTEL;01/07/2021;21:00;0,34;2707,69;2870,57;0,00;96643,32
830016046;AVANTEL;02/07/2021;22:00;0,30;2878,80;2755,39;0,00;99186,72
830016046;AVANTEL;03/07/2021;21:00;0,32;2749,65;2742,96;0,00;94621,92
830016046;AVANTEL;04/07/2021;22:00;0,32;2790,25;2838,19;0,00;92146,98
830016046;AVANTEL;05/07/2021;21:00;0,35;2723,84;2884,15;0,00;92806,26
830016046;AVANTEL;06/07/2021;22:00;0,26;2825,29;2808,25;0,00;94654,31
830016046;AVANTEL;07/07/2021;22:00;0,36;2734,71;2697,38;0,00;94761,57
830016046;AVANTEL;08/07/2021;22:00;0,57;2887,04;2590,75;0,00;93931,13
830016046;AVANTEL;09/07/2021;22:00;0,30;2899,55;2549,82;0,00;94835,13
830016046;AVANTEL;10/07/2021;22:00;0,32;2850,98;2483,33;0,00;92450,94
830016046;AVANTEL;11/07/2021;22:00;0,29;2861,72;2566,85;0,00;92587,60
830016046;AVANTEL;12/07/2021;21:00;0,53;2881,30;2568,20;0,00;91288,04
830016046;AVANTEL;13/07/2021;21:00;0,22;2707,78;2429,11;0,00;90837,28
800153993;CLARO;30/03/2020;20:00;388503,00;67212,00;377964,00;999783,00;27083060,00
800153993;CLARO;31/03/2020;20:00;423059,00;67770,00;372816,00;946008,00;26709964,00
800153993;CLARO;01/04/2020;20:40;400781,00;54435,00;366988,00;857853,00;28033688,00
800153993;CLARO;02/04/2020;18:25;411184,00;62862,00;370828,00;855171,00;31153928,00
800153993;CLARO;03/04/2020;18:45;355088,00;61422,00;364965,00;1000814,00;33235650,00
800153993;CLARO;04/04/2020;18:50;410238,00;60301,00;266655,00;1047956,00;32569830,00
800153993;CLARO;05/04/2020;20:55;338206,00;59230,00;365971,00;1042011,00;33037056,00
800153993;CLARO;06/04/2020;18:30;328008,00;62291,00;369201,00;875156,00;31922276,00
800153993;CLARO;07/04/2020;18:40;361078,00;65862,00;384052,00;923490,00;31751676,00
800153993;CLARO;08/04/2020;19:00;371676,00;63305,00;389680,00;913084,00;32526440,00
800153993;CLARO;09/04/2020;19:15;367421,00;64380,00;384773,00;973068,00;32728960,00
800153993;CLARO;10/04/2020;19:45;352086,00;60811,00;382134,00;981990,00;32648016,00
800153993;CLARO;11/04/2020;21:30;341751,00;60989,00;369498,00;1046178,00;32170392,00
800153993;CLARO;12/04/2020;18:10;372571,00;61126,00;378799,00;1008653,00;31768578,00
800153993;CLARO;13/04/2020;18:50;339642,00;70234,00;365369,00;897359,00;29728204,00
800153993;CLARO;14/04/2020;18:45;337005,00;66823,00;409303,00;902367,00;30304960,00
800153993;CLARO;15/04/2020;19:50;350930,00;71129,00;397795,00;871061,00;31166712,00
800153993;CLARO;16/04/2020;18:40;387913,00;72260,00;395868,00;881906,00;31295588,00
800153993;CLARO;17/04/2020;18:45;348428,00;73528,00;402395,00;892577,00;31622668,00
800153993;CLARO;18/04/2020;20:50;359506,00;64415,00;390455,00;1014264,00;32637216,00
800153993;CLARO;19/04/2020;18:35;346516,00;70182,00;379504,00;976914,00;32321000,00
800153993;CLARO;20/04/2020;18:40;320959,00;70120,00;393180,00;834863,00;30473728,00
800153993;CLARO;21/04/2020;18:55;340748,00;68706,00;407075,00;851153,00;30714168,00
800153993;CLARO;22/04/2020;18:55;350626,00;69085,00;411908,00;852858,00;30952520,00
800153993;CLARO;23/04/2020;19:20;358583,00;70270,00;409849,00;842592,00;30940892,00
800153993;CLARO;24/04/2020;18:30;343700,00;68107,00;409997,00;884079,00;31789028,00
800153993;CLARO;25/04/2020;21:00;359419,00;68412,00;388481,00;1011232,00;33207796,00
800153993;CLARO;26/04/2020;18:25;342692,00;68113,00;390289,00;1000332,00;32525392,00
800153993;CLARO;27/04/2020;18:30;317941,00;69307,00;394266,00;838383,00;30375900,00
800153993;CLARO;28/04/2020;19:40;349149,00;67564,00;393478,00;841958,00;30550888,00
800153993;CLARO;29/04/2020;18:35;397749,00;71495,00;412659,00;850221,00;31837030,00
800153993;CLARO;30/04/2020;19:25;385036,00;63700,00;406788,00;843961,00;31735836,00
800153993;CLARO;01/05/2020;20:25;362157,00;67430,00;434452,00;949298,00;33271140,00
800153993;CLARO;02/05/2020;20:15;355299,00;62912,00;410189,00;954752,00;32963482,00
800153993;CLARO;03/05/2020;18:30;344980,00;65343,00;394230,00;976096,00;32699060,00
800153993;CLARO;04/05/2020;19:35;311703,00;72468,00;406240,00;813644,00;29708926,00
800153993;CLARO;05/05/2020;19:10;346401,00;75108,00;404665,00;817106,00;30494372,00
800153993;CLARO;06/05/2020;19:25;332439,00;72905,00;420324,00;796239,00;30504760,00
800153993;CLARO;07/05/2020;19:40;338712,00;76485,00;419878,00;816354,00;30442826,00
800153993;CLARO;08/05/2020;20:25;349392,00;77101,00;418107,00;840375,00;31507588,00
800153993;CLARO;09/05/2020;21:30;336535,00;72894,00;410333,00;970785,00;32526610,00
800153993;CLARO;10/05/2020;20:50;313842,00;71008,00;407652,00;937042,00;31655932,00
800153993;CLARO;11/05/2020;20:50;321797,00;74556,00;396687,00;810784,00;29361770,00
800153993;CLARO;12/05/2020;20:00;364921,00;76133,00;406161,00;827539,00;30383492,00
800153993;CLARO;13/05/2020;19:25;379796,00;76273,00;411304,00;798634,00;30904926,00
800153993;CLARO;14/05/2020;19:25;423037,00;75943,00;403872,00;789987,00;31274948,00
800153993;CLARO;15/05/2020;20:40;440999,00;77960,00;388178,00;853354,00;33526628,00
800153993;CLARO;16/05/2020;22:00;367390,00;75652,00;366647,00;920052,00;33612388,00
800153993;CLARO;17/05/2020;18:45;372515,00;80470,00;374648,00;981936,00;33450232,00
800153993;CLARO;18/05/2020;20:15;354043,00;79238,00;396800,00;814322,00;30569878,00
800153993;CLARO;19/05/2020;15:20;456786,00;82293,00;358916,00;687526,00;30222506,00
800153993;CLARO;20/05/2020;19:10;411230,00;74716,00;407733,00;776943,00;30979984,00
800153993;CLARO;21/05/2020;21:40;371452,00;65665,00;357486,00;865049,00;31022348,00
800153993;CLARO;22/05/2020;19:35;376101,00;81814,00;392750,00;812970,00;31294032,00
800153993;CLARO;23/05/2020;20:30;382763,00;78970,00;353074,00;942705,00;32274786,00
800153993;CLARO;24/05/2020;21:10;319647,00;77915,00;393535,00;1015474,00;32987138,00
800153993;CLARO;25/05/2020;20:00;306440,00;76667,00;392174,00;938563,00;31728560,00
800153993;CLARO;26/05/2020;20:25;331866,00;83098,00;392358,00;822772,00;30435932,00
800153993;CLARO;27/05/2020;20:20;323033,00;86005,00;414922,00;812518,00;30346454,00
800153993;CLARO;28/05/2020;20:20;327795,00;87156,00;418080,00;848660,00;30667792,00
800153993;CLARO;29/05/2020;20:20;315091,00;89117,00;408849,00;829926,00;30872992,00
800153993;CLARO;30/05/2020;20:30;313881,00;90378,00;411415,00;954044,00;32381696,00
800153993;CLARO;31/05/2020;20:30;292981,00;87804,00;396212,00;957046,00;31989338,00
800153993;CLARO;01/06/2020;20:25;306272,00;88707,00;396811,00;810679,00;29538276,00
800153993;CLARO;02/06/2020;20:20;314556,00;89733,00;391304,00;809502,00;30074976,00
800153993;CLARO;03/06/2020;19:35;328392,00;88150,00;411086,00;826728,00;30935906,00
800153993;CLARO;04/06/2020;20:00;312411,00;87861,00;418011,00;800132,00;30117376,00
800153993;CLARO;05/06/2020;19:30;336219,00;86261,00;373402,00;804169,00;30929820,00
800153993;CLARO;06/06/2020;20:35;308182,00;82737,00;380248,00;948668,00;31768232,00
800153993;CLARO;07/06/2020;20:50;304928,00;84202,00;387783,00;980178,00;31891764,00
800153993;CLARO;08/06/2020;19:55;315505,00;82595,00;395726,00;805668,00;29761828,00
800153993;CLARO;09/06/2020;19:40;325442,00;80309,00;415476,00;812888,00;30142008,00
800153993;CLARO;10/06/2020;20:20;347050,00;82640,00;416106,00;814565,00;30727710,00
800153993;CLARO;11/06/2020;16:05;430648,00;89853,00;387932,00;708953,00;33239364,00
800153993;CLARO;12/06/2020;20:20;337438,00;89985,00;419793,00;845994,00;32256270,00
800153993;CLARO;13/06/2020;21:00;315144,00;89988,00;387021,00;960234,00;31810612,00
800153993;CLARO;14/06/2020;20:55;318820,00;86782,00;385802,00;1013350,00;33015472,00
800153993;CLARO;15/06/2020;20:50;319526,00;90357,00;410473,00;993969,00;32334294,00
800153993;CLARO;16/06/2020;20:20;318781,00;89119,00;412107,00;796248,00;29101530,00
800153993;CLARO;17/06/2020;20:20;338314,00;61982,00;452454,00;941565,00;33932420,00
800153993;CLARO;18/06/2020;19:35;326347,00;67247,00;452010,00;923146,00;32663688,00
800153993;CLARO;19/06/2020;20:50;314997,00;70040,00;446586,00;956631,00;33065128,00
800153993;CLARO;20/06/2020;21:30;303222,00;69982,00;448636,00;1122021,00;33248740,00
800153993;CLARO;21/06/2020;20:30;280559,00;60575,00;424066,00;1034588,00;33696912,00
800153993;CLARO;22/06/2020;20:20;323080,00;63752,00;461569,00;1083544,00;34559808,00
800153993;CLARO;23/06/2020;20:00;320620,00;65891,00;444877,00;930435,00;32968548,00
800153993;CLARO;24/06/2020;20:30;316425,00;65133,00;449973,00;916386,00;32071944,00
800153993;CLARO;25/06/2020;20:20;319345,00;69121,00;469269,00;930803,00;32394304,00
800153993;CLARO;26/06/2020;20:20;317847,00;65968,00;437837,00;936459,00;32835356,00
800153993;CLARO;27/06/2020;21:25;297959,00;64424,00;427145,00;1125018,00;34362876,00
800153993;CLARO;28/06/2020;21:15;308711,00;60743,00;438927,00;1168810,00;35643956,00
800153993;CLARO;29/06/2020;20:55;323487,00;62030,00;454021,00;1137237,00;34891988,00
800153993;CLARO;30/06/2020;20:20;351865,00;71818,00;442667,00;943059,00;33830100,00
800153993;CLARO;01/07/2020;20:20;322838,00;71320,00;453525,00;951553,00;32704152,00
800153993;CLARO;02/07/2020;22:00;306680,00;58891,00;402529,00;926608,00;30452452,00
800153993;CLARO;03/07/2020;20:20;339731,00;62847,00;406505,00;956937,00;29276408,00
800153993;CLARO;04/07/2020;21:25;319644,00;60774,00;435348,00;1141381,00;34110564,00
800153993;CLARO;05/07/2020;21:00;313338,00;57469,00;452885,00;1142542,00;34588384,00
800153993;CLARO;06/07/2020;20:55;299659,00;64648,00;436647,00;1010574,00;31909692,00
800153993;CLARO;07/07/2020;19:50;333892,00;61178,00;438068,00;958974,00;32843612,00
800153993;CLARO;08/07/2020;20:10;323561,00;69663,00;438292,00;963536,00;32625692,00
800153993;CLARO;09/07/2020;20:50;312070,00;71314,00;470257,00;994957,00;32946720,00
800153993;CLARO;10/07/2020;20:50;321939,00;66839,00;448606,00;1018271,00;33823248,00
800153993;CLARO;11/07/2020;21:20;311599,00;72207,00;442320,00;1184965,00;35157184,00
800153993;CLARO;12/07/2020;21:35;328783,00;62458,00;436370,00;1150663,00;35473428,00
800153993;CLARO;13/07/2020;20:45;349502,00;60533,00;434060,00;1001225,00;33634656,00
800153993;CLARO;14/07/2020;20:45;355078,00;67611,00;439324,00;1023474,00;33664384,00
800153993;CLARO;15/07/2020;20:25;357981,00;68735,00;465694,00;1020047,00;34711096,00
800153993;CLARO;16/07/2020;20:50;337712,00;68963,00;474436,00;1061366,00;35062924,00
800153993;CLARO;17/07/2020;20:50;337568,00;72157,00;473847,00;1108565,00;36530852,00
800153993;CLARO;18/07/2020;21:05;352147,00;64482,00;460307,00;1241713,00;37715144,00
800153993;CLARO;19/07/2020;21:20;361357,00;59110,00;466489,00;1287323,00;39074528,00
800153993;CLARO;20/07/2020;20:40;365197,00;63682,00;479361,00;1282321,00;38844184,00
800153993;CLARO;21/07/2020;20:30;340948,00;68846,00;461708,00;1117230,00;36451224,00
800153993;CLARO;22/07/2020;20:20;346720,00;72916,00;464439,00;1098370,00;36096104,00
800153993;CLARO;23/07/2020;20:20;346044,00;71202,00;484194,00;1131251,00;36804992,00
800153993;CLARO;24/07/2020;20:20;349286,00;68529,00;475732,00;1211994,00;38577036,00
800153993;CLARO;25/07/2020;21:00;357138,00;66143,00;470786,00;1308796,00;39642560,00
800153993;CLARO;26/07/2020;20:10;353331,00;66768,00;477497,00;1306037,00;39586792,00
800153993;CLARO;27/07/2020;20:50;331400,00;68141,00;475707,00;1151082,00;35737376,00
800153993;CLARO;28/07/2020;20:15;330726,00;75228,00;489969,00;1122458,00;36661700,00
800153993;CLARO;29/07/2020;20:20;315329,00;62578,00;490162,00;1120830,00;36601032,00
800153993;CLARO;30/07/2020;20:50;341059,00;67331,00;492730,00;1120933,00;36261088,00
800153993;CLARO;31/07/2020;20:50;326799,00;75317,00;485388,00;1160455,00;37481140,00
800153993;CLARO;01/08/2020;21:35;340054,00;65470,00;458482,00;1294196,00;38148864,00
800153993;CLARO;02/08/2020;20:50;343330,00;65412,00;463970,00;1298344,00;38669112,00
800153993;CLARO;03/08/2020;20:45;336309,00;75348,00;475744,00;1158745,00;36502104,00
800153993;CLARO;04/08/2020;20:20;339696,00;83355,00;479651,00;1115916,00;37056188,00
800153993;CLARO;05/08/2020;20:20;405000,00;70024,00;465799,00;1128296,00;38109280,00
800153993;CLARO;06/08/2020;20:50;339006,00;73678,00;488340,00;1083537,00;37223056,00
800153993;CLARO;07/08/2020;20:45;393754,00;66899,00;487585,00;1276861,00;40129836,00
800153993;CLARO;08/08/2020;20:50;349778,00;66412,00;472471,00;1262533,00;39114496,00
800153993;CLARO;09/08/2020;20:55;362738,00;62533,00;466696,00;1294245,00;39352212,00
800153993;CLARO;10/08/2020;20:50;345262,00;70249,00;482343,00;1127919,00;36096120,00
800153993;CLARO;11/08/2020;20:25;354814,00;73944,00;488031,00;1105146,00;36508568,00
