"","Proveedor","TrafDate","RushHour","TrafIntNal","TrafNAPCo","TrafAcuer","TrafLocal","TrafTotal"
"334","AVANTEL","2021-02-26","22:00",0.08,6186.95,7087.34,0,247640.3
"335","AVANTEL","2021-02-27","22:00",0.03,6206.33,7046.13,0,235717.67
"336","AVANTEL","2021-02-28","21:00",0.08,6722.68,6758.88,0,232527.67
"337","AVANTEL","2021-03-01","21:00",0.07,6653.24,6633.69,0,233716.14
"338","AVANTEL","2021-03-02","21:00",0.09,6577.13,6649.05,0,237026.89
"339","AVANTEL","2021-03-03","22:00",0.06,6554.33,6682.6,0,236760.34
"340","AVANTEL","2021-03-04","21:00",0.06,6552.02,6720.89,0,240445.31
"341","AVANTEL","2021-03-05","21:00",0.08,6718.12,6848.77,0,225451.09
"342","AVANTEL","2021-03-06","22:00",0.05,5251,5666.64,0,148481.73
"343","AVANTEL","2021-03-07","21:00",0.09,5009.14,5400.34,0,183054.55
"344","AVANTEL","2021-03-08","22:00",0.02,4940.76,5339.16,0,186432.98
"345","AVANTEL","2021-03-09","16:00",0.03,4887.01,5232.39,0,186937.67
"346","AVANTEL","2021-03-10","22:00",0.07,5479.83,5612.02,0,193401.34
"347","AVANTEL","2021-03-11","21:00",0.12,5569.39,5887.5,0,205490.03
"348","AVANTEL","2021-03-12","22:00",0.56,5231.21,5580.04,0,191394.45
"349","AVANTEL","2021-03-13","22:00",0.15,5398.58,5489.7,0,197720
"350","AVANTEL","2021-03-14","21:00",0.08,6159.14,5239.17,0,196085.28
"351","AVANTEL","2021-03-15","22:00",1.21,5609.83,5336.35,0,198799.48
"352","AVANTEL","2021-03-16","22:00",0.35,5754.5,5271.26,0,200485.05
"353","AVANTEL","2021-03-17","22:00",0.89,5679.94,5363.56,0,199296.55
"354","AVANTEL","2021-03-18","22:00",3.25,5563.18,5466.25,0,203221.7
"355","AVANTEL","2021-03-19","22:00",3.25,5595.29,5413.37,0,197398.81
"356","AVANTEL","2021-03-20","22:00",0.89,5358.22,5417.88,0,196366.39
"357","AVANTEL","2021-03-21","21:00",1.16,5944.84,5526.87,0,198038.81
"358","AVANTEL","2021-03-22","21:00",1,6059.98,5373.1,0,195613.81
"359","AVANTEL","2021-03-23","22:00",1.08,5690.95,5455.09,0,201882.81
"360","AVANTEL","2021-03-24","21:00",2.64,5944.3,5181.45,0,203442.31
"361","AVANTEL","2021-03-25","21:00",1.13,5794.75,5445.73,0,202459.33
"362","AVANTEL","2021-03-26","21:00",1.1,5405.69,5226.27,0,197365.16
"363","AVANTEL","2021-03-27","21:00",1.54,5237.5,5648.92,0,192480.13
"364","AVANTEL","2021-03-28","21:00",2.91,5529.9,5587.86,0,189868.27
"365","AVANTEL","2021-03-29","22:00",2.33,5643.37,5473.39,0,189708.8
"366","AVANTEL","2021-03-30","19:00",2.46,5231.22,5681.63,0,199112.16
"367","AVANTEL","2021-03-31","22:00",0.25,5287.65,5447.17,0,194942.2
"368","AVANTEL","2021-04-01","21:00",0.2,5242.48,5654.29,0,189882.52
"369","AVANTEL","2021-04-02","20:00",0.08,5522.45,5549.92,0,191229.8
"370","AVANTEL","2021-04-03","21:00",0.13,5394,5602.84,0,190288.86
"371","AVANTEL","2021-04-04","21:00",0.11,5545.85,5703.94,0,190955.3
"372","AVANTEL","2021-04-05","22:00",0.13,5221.34,5462,0,190067.73
"373","AVANTEL","2021-04-06","13:00",0.09,4907.51,5710.84,0,191057.56
"374","AVANTEL","2021-04-07","21:00",0.09,5262.13,5836.85,0,196923.77
"375","AVANTEL","2021-04-08","22:00",0.05,5056.96,5873.81,0,195736.95
"376","AVANTEL","2021-04-09","22:00",0.07,5030.13,5917.12,0,193935.66
"377","AVANTEL","2021-04-10","21:00",0.1,5390.8,6235.24,0,196816.98
"378","AVANTEL","2021-04-11","20:00",0.14,5520.66,6094.15,0,195481.34
"379","AVANTEL","2021-04-12","21:00",0.08,5268.61,5654.37,0,189067.92
"380","AVANTEL","2021-04-13","21:00",0.09,4923.64,5554.21,0,185888.91
"381","AVANTEL","2021-04-14","15:00",0.12,5234.28,5400.88,0,185370.77
"382","AVANTEL","2021-04-15","21:00",0.31,4752.21,5455.17,0,171000.05
"383","AVANTEL","2021-04-16","22:00",0.26,4039.97,6326.4,0,189911.45
"384","AVANTEL","2021-04-17","22:00",0.15,4535.63,6343.35,0,189635.48
"385","AVANTEL","2021-04-18","20:00",0.13,4924.07,5750.23,0,188917.48
"386","AVANTEL","2021-04-19","21:00",0.22,4436.7,5792.77,0,181148.02
"387","AVANTEL","2021-04-20","21:00",0.17,4209.17,6099.35,0,180990.02
"388","AVANTEL","2021-04-21","21:00",0.14,4266.09,6120.82,0,181788.3
"389","AVANTEL","2021-04-22","21:00",0.22,4337.18,6003.67,0,177921.36
"390","AVANTEL","2021-04-23","21:00",0.26,4339.82,6056.47,0,184202.19
"391","AVANTEL","2021-04-24","22:00",0.16,4646.4,6002.64,0,181977.55
"392","AVANTEL","2021-04-25","21:00",0.24,4856.34,5917.04,0,179569.7
"393","AVANTEL","2021-04-26","22:00",0.19,3958.94,5123.84,0,152792.77
"394","AVANTEL","2021-04-27","22:00",0.15,3784.53,5213.27,0,158966.48
"395","AVANTEL","2021-04-28","20:00",0.2,3549.65,6036.95,0,167101.55
"396","AVANTEL","2021-04-29","20:00",0.29,3613.69,5837.14,0,156732.34
"397","AVANTEL","2021-04-30","21:00",0.29,3791.89,5616.81,0,165704.38
"398","AVANTEL","2021-05-01","19:00",0.32,4044.56,6060.97,0,170235.94
"399","AVANTEL","2021-05-02","20:00",0.19,4134.1,5773.92,0,167953.78
"400","AVANTEL","2021-05-03","21:00",0.19,3902.52,5441.61,0,165237.31
"401","AVANTEL","2021-05-04","21:00",0.18,3990.33,5707.99,0,165647.95
"402","AVANTEL","2021-05-05","19:00",0.23,3564.44,6277.02,0,165924.78
"403","AVANTEL","2021-05-06","21:00",0.32,3441.77,5651.08,0,160286.13
"404","AVANTEL","2021-05-07","22:00",0.28,3630.7,5359.29,0,157944.2
"405","AVANTEL","2021-05-08","22:00",0.33,3641.32,5377.8,0,157782.89
"406","AVANTEL","2021-05-09","21:00",0.34,3571.74,5339.96,0,154346.3
"407","AVANTEL","2021-05-10","22:00",0.33,3651.8,5157.13,0,152274.13
"408","AVANTEL","2021-05-11","21:00",0.45,3658.47,5144.23,0,154392.23
"409","AVANTEL","2021-05-12","20:00",0.44,3749.12,5190.84,0,150021.23
"410","AVANTEL","2021-05-13","21:00",0,0,0,0,155737.94
"411","AVANTEL","2021-05-14","22:00",0.38,3503.93,4892.93,0,151446.94
"412","AVANTEL","2021-05-15","22:00",0.44,3444.78,4904.01,0,148688.48
"413","AVANTEL","2021-05-16","21:00",0.53,3672.62,4863.6,0,145672.77
"414","AVANTEL","2021-05-17","20:00",0.43,3700.66,4950.26,0,145759.31
"415","AVANTEL","2021-05-18","20:00",0.43,3326.61,4733.9,0,142154.66
"416","AVANTEL","2021-05-19","22:00",0.59,3443.74,4987.27,0,105897.75
"417","AVANTEL","2021-05-20","22:00",0.45,3361.83,4698.31,0,141478.09
"418","AVANTEL","2021-05-21","22:00",0.61,3362.45,4643.74,0,140312.72
"419","AVANTEL","2021-05-22","22:00",0.42,3401,4693.78,0,140174.77
"420","AVANTEL","2021-05-23","21:00",0.38,3406.8,4706.75,0,138118.91
"421","AVANTEL","2021-05-24","21:00",0.54,3289.34,4686.55,0,138810.45
"422","AVANTEL","2021-05-25","22:00",0.36,3340.96,4534.29,0,138733.25
"423","AVANTEL","2021-05-26","22:00",0.44,3425.48,4420.58,0,136947.42
"424","AVANTEL","2021-05-27","20:00",0.39,3352.48,4379.59,0,136200.98
"425","AVANTEL","2021-05-28","18:00",0.41,3132.34,4674.93,0,139070.05
"426","AVANTEL","2021-05-29","22:00",0.42,3193.86,4418.42,0,133596.23
"427","AVANTEL","2021-05-30","21:00",0.3,3086.15,4092.09,0,123292.51
"428","AVANTEL","2021-05-31","22:00",0.41,3114.05,4067,0,119241.68
"429","AVANTEL","2021-06-01","22:00",0.46,3022.22,4184.11,0,124963.83
"430","AVANTEL","2021-06-02","22:00",0.46,3069.73,4287.09,0,127023.18
"431","AVANTEL","2021-06-03","20:00",1.15,3018.14,4072.23,0,126835.47
"432","AVANTEL","2021-06-04","22:00",0.44,2958.37,4120.96,0,126095.73
"433","AVANTEL","2021-06-05","22:00",0.42,2929.32,4107.36,0,121343.02
"434","AVANTEL","2021-06-06","22:00",0.4,3164.69,4115.28,0,122966.88
"435","AVANTEL","2021-06-07","20:00",0.43,3293.13,4122.06,0,122841.53
"436","AVANTEL","2021-06-08","21:00",0.35,3293.6,3933.77,0,127829.37
"437","AVANTEL","2021-06-09","22:00",0.44,3376.79,3867.7,0,127540.83
"438","AVANTEL","2021-06-10","20:00",0.39,3326.55,3757.06,0,125190.76
"439","AVANTEL","2021-06-11","22:00",0.37,3364.96,3667.33,0,124779.88
"440","AVANTEL","2021-06-12","22:00",0.55,3434.23,3482.41,0,120793.35
"441","AVANTEL","2021-06-13","22:00",0.35,3394.9,3457.37,0,118648.24
"442","AVANTEL","2021-06-14","20:00",0.32,3695.13,3494.49,0,118090.64
"443","AVANTEL","2021-06-15","22:00",0.25,3439.87,3138.57,0,117410.35
"444","AVANTEL","2021-06-16","22:00",0.35,3175.44,3343.93,0,113557.5
"445","AVANTEL","2021-06-17","21:00",0.36,3346.97,3501.18,0,114447.84
"446","AVANTEL","2021-06-18","22:00",0.34,3098.61,3377.04,0,113228.89
"447","AVANTEL","2021-06-19","22:00",0.35,3181.59,3350.4,0,112178.78
"448","AVANTEL","2021-06-20","16:00",0.35,3292.5,3444.21,0,113115.23
"449","AVANTEL","2021-06-21","22:00",0.28,3118.13,3253.74,0,108739.47
"450","AVANTEL","2021-06-22","22:00",0.39,3026.29,3148.41,0,108148.22
"451","AVANTEL","2021-06-23","22:00",0.35,3040.93,3242.12,0,108018.62
"452","AVANTEL","2021-06-24","22:00",0.34,3003.67,3222.56,0,107392.98
"453","AVANTEL","2021-06-25","22:00",0.34,2945.73,3091.21,0,105086.81
"454","AVANTEL","2021-06-26","22:00",0.4,2778.07,3028.05,0,101123.74
"455","AVANTEL","2021-06-27","22:00",0.42,2903.29,3041.53,0,100941.51
"456","AVANTEL","2021-06-28","22:00",0.35,2997.22,3068.28,0,101710.65
"457","AVANTEL","2021-06-29","21:00",0.28,2791.93,2880.54,0,99216.04
"458","AVANTEL","2021-06-30","22:00",0.29,2725.49,2882.4,0,96309.71
"459","AVANTEL","2021-07-01","21:00",0.34,2707.69,2870.57,0,96643.32
"460","AVANTEL","2021-07-02","22:00",0.3,2878.8,2755.39,0,99186.72
"461","AVANTEL","2021-07-03","21:00",0.32,2749.65,2742.96,0,94621.92
"462","AVANTEL","2021-07-04","22:00",0.32,2790.25,2838.19,0,92146.98
"463","AVANTEL","2021-07-05","21:00",0.35,2723.84,2884.15,0,92806.26
"464","AVANTEL","2021-07-06","22:00",0.26,2825.29,2808.25,0,94654.31
"465","AVANTEL","2021-07-07","22:00",0.36,2734.71,2697.38,0,94761.57
"466","AVANTEL","2021-07-08","22:00",0.57,2887.04,2590.75,0,93931.13
"467","AVANTEL","2021-07-09","22:00",0.3,2899.55,2549.82,0,94835.13
"468","AVANTEL","2021-07-10","22:00",0.32,2850.98,2483.33,0,92450.94
"469","AVANTEL","2021-07-11","22:00",0.29,2861.72,2566.85,0,92587.6
"470","AVANTEL","2021-07-12","21:00",0.53,2881.3,2568.2,0,91288.04
"471","AVANTEL","2021-07-13","21:00",0.22,2707.78,2429.11,0,90837.28
"472","CLARO","2020-03-30","20:00",388503,67212,377964,999783,27083060
"473","CLARO","2020-03-31","20:00",423059,67770,372816,946008,26709964
"474","CLARO","2020-04-01","20:40",400781,54435,366988,857853,28033688
"475","CLARO","2020-04-02","18:25",411184,62862,370828,855171,31153928
"476","CLARO","2020-04-03","18:45",355088,61422,364965,1000814,33235650
"477","CLARO","2020-04-04","18:50",410238,60301,266655,1047956,32569830
"478","CLARO","2020-04-05","20:55",338206,59230,365971,1042011,33037056
"479","CLARO","2020-04-06","18:30",328008,62291,369201,875156,31922276
"480","CLARO","2020-04-07","18:40",361078,65862,384052,923490,31751676
"481","CLARO","2020-04-08","19:00",371676,63305,389680,913084,32526440
"482","CLARO","2020-04-09","19:15",367421,64380,384773,973068,32728960
"483","CLARO","2020-04-10","19:45",352086,60811,382134,981990,32648016
"484","CLARO","2020-04-11","21:30",341751,60989,369498,1046178,32170392
"485","CLARO","2020-04-12","18:10",372571,61126,378799,1008653,31768578
"486","CLARO","2020-04-13","18:50",339642,70234,365369,897359,29728204
"487","CLARO","2020-04-14","18:45",337005,66823,409303,902367,30304960
"488","CLARO","2020-04-15","19:50",350930,71129,397795,871061,31166712
"489","CLARO","2020-04-16","18:40",387913,72260,395868,881906,31295588
"490","CLARO","2020-04-17","18:45",348428,73528,402395,892577,31622668
"491","CLARO","2020-04-18","20:50",359506,64415,390455,1014264,32637216
"492","CLARO","2020-04-19","18:35",346516,70182,379504,976914,32321000
"493","CLARO","2020-04-20","18:40",320959,70120,393180,834863,30473728
"494","CLARO","2020-04-21","18:55",340748,68706,407075,851153,30714168
"495","CLARO","2020-04-22","18:55",350626,69085,411908,852858,30952520
"496","CLARO","2020-04-23","19:20",358583,70270,409849,842592,30940892
"497","CLARO","2020-04-24","18:30",343700,68107,409997,884079,31789028
"498","CLARO","2020-04-25","21:00",359419,68412,388481,1011232,33207796
"499","CLARO","2020-04-26","18:25",342692,68113,390289,1000332,32525392
"500","CLARO","2020-04-27","18:30",317941,69307,394266,838383,30375900
"501","CLARO","2020-04-28","19:40",349149,67564,393478,841958,30550888
"502","CLARO","2020-04-29","18:35",397749,71495,412659,850221,31837030
"503","CLARO","2020-04-30","19:25",385036,63700,406788,843961,31735836
"504","CLARO","2020-05-01","20:25",362157,67430,434452,949298,33271140
"505","CLARO","2020-05-02","20:15",355299,62912,410189,954752,32963482
"506","CLARO","2020-05-03","18:30",344980,65343,394230,976096,32699060
"507","CLARO","2020-05-04","19:35",311703,72468,406240,813644,29708926
"508","CLARO","2020-05-05","19:10",346401,75108,404665,817106,30494372
"509","CLARO","2020-05-06","19:25",332439,72905,420324,796239,30504760
"510","CLARO","2020-05-07","19:40",338712,76485,419878,816354,30442826
"511","CLARO","2020-05-08","20:25",349392,77101,418107,840375,31507588
"512","CLARO","2020-05-09","21:30",336535,72894,410333,970785,32526610
"513","CLARO","2020-05-10","20:50",313842,71008,407652,937042,31655932
"514","CLARO","2020-05-11","20:50",321797,74556,396687,810784,29361770
"515","CLARO","2020-05-12","20:00",364921,76133,406161,827539,30383492
"516","CLARO","2020-05-13","19:25",379796,76273,411304,798634,30904926
"517","CLARO","2020-05-14","19:25",423037,75943,403872,789987,31274948
"518","CLARO","2020-05-15","20:40",440999,77960,388178,853354,33526628
"519","CLARO","2020-05-16","22:00",367390,75652,366647,920052,33612388
"520","CLARO","2020-05-17","18:45",372515,80470,374648,981936,33450232
"521","CLARO","2020-05-18","20:15",354043,79238,396800,814322,30569878
"522","CLARO","2020-05-19","15:20",456786,82293,358916,687526,30222506
"523","CLARO","2020-05-20","19:10",411230,74716,407733,776943,30979984
"524","CLARO","2020-05-21","21:40",371452,65665,357486,865049,31022348
"525","CLARO","2020-05-22","19:35",376101,81814,392750,812970,31294032
"526","CLARO","2020-05-23","20:30",382763,78970,353074,942705,32274786
"527","CLARO","2020-05-24","21:10",319647,77915,393535,1015474,32987138
"528","CLARO","2020-05-25","20:00",306440,76667,392174,938563,31728560
"529","CLARO","2020-05-26","20:25",331866,83098,392358,822772,30435932
"530","CLARO","2020-05-27","20:20",323033,86005,414922,812518,30346454
"531","CLARO","2020-05-28","20:20",327795,87156,418080,848660,30667792
"532","CLARO","2020-05-29","20:20",315091,89117,408849,829926,30872992
"533","CLARO","2020-05-30","20:30",313881,90378,411415,954044,32381696
"534","CLARO","2020-05-31","20:30",292981,87804,396212,957046,31989338
"535","CLARO","2020-06-01","20:25",306272,88707,396811,810679,29538276
"536","CLARO","2020-06-02","20:20",314556,89733,391304,809502,30074976
"537","CLARO","2020-06-03","19:35",328392,88150,411086,826728,30935906
"538","CLARO","2020-06-04","20:00",312411,87861,418011,800132,30117376
"539","CLARO","2020-06-05","19:30",336219,86261,373402,804169,30929820
"540","CLARO","2020-06-06","20:35",308182,82737,380248,948668,31768232
"541","CLARO","2020-06-07","20:50",304928,84202,387783,980178,31891764
"542","CLARO","2020-06-08","19:55",315505,82595,395726,805668,29761828
"543","CLARO","2020-06-09","19:40",325442,80309,415476,812888,30142008
"544","CLARO","2020-06-10","20:20",347050,82640,416106,814565,30727710
"545","CLARO","2020-06-11","16:05",430648,89853,387932,708953,33239364
"546","CLARO","2020-06-12","20:20",337438,89985,419793,845994,32256270
"547","CLARO","2020-06-13","21:00",315144,89988,387021,960234,31810612
"548","CLARO","2020-06-14","20:55",318820,86782,385802,1013350,33015472
"549","CLARO","2020-06-15","20:50",319526,90357,410473,993969,32334294
"550","CLARO","2020-06-16","20:20",318781,89119,412107,796248,29101530
"551","CLARO","2020-06-17","20:20",338314,61982,452454,941565,33932420
"552","CLARO","2020-06-18","19:35",326347,67247,452010,923146,32663688
"553","CLARO","2020-06-19","20:50",314997,70040,446586,956631,33065128
"554","CLARO","2020-06-20","21:30",303222,69982,448636,1122021,33248740
"555","CLARO","2020-06-21","20:30",280559,60575,424066,1034588,33696912
"556","CLARO","2020-06-22","20:20",323080,63752,461569,1083544,34559808
"557","CLARO","2020-06-23","20:00",320620,65891,444877,930435,32968548
"558","CLARO","2020-06-24","20:30",316425,65133,449973,916386,32071944
"559","CLARO","2020-06-25","20:20",319345,69121,469269,930803,32394304
"560","CLARO","2020-06-26","20:20",317847,65968,437837,936459,32835356
"561","CLARO","2020-06-27","21:25",297959,64424,427145,1125018,34362876
"562","CLARO","2020-06-28","21:15",308711,60743,438927,1168810,35643956
"563","CLARO","2020-06-29","20:55",323487,62030,454021,1137237,34891988
"564","CLARO","2020-06-30","20:20",351865,71818,442667,943059,33830100
"565","CLARO","2020-07-01","20:20",322838,71320,453525,951553,32704152
"566","CLARO","2020-07-02","22:00",306680,58891,402529,926608,30452452
"567","CLARO","2020-07-03","20:20",339731,62847,406505,956937,29276408
"568","CLARO","2020-07-04","21:25",319644,60774,435348,1141381,34110564
"569","CLARO","2020-07-05","21:00",313338,57469,452885,1142542,34588384
"570","CLARO","2020-07-06","20:55",299659,64648,436647,1010574,31909692
"571","CLARO","2020-07-07","19:50",333892,61178,438068,958974,32843612
"572","CLARO","2020-07-08","20:10",323561,69663,438292,963536,32625692
"573","CLARO","2020-07-09","20:50",312070,71314,470257,994957,32946720
"574","CLARO","2020-07-10","20:50",321939,66839,448606,1018271,33823248
"575","CLARO","2020-07-11","21:20",311599,72207,442320,1184965,35157184
"576","CLARO","2020-07-12","21:35",328783,62458,436370,1150663,35473428
"577","CLARO","2020-07-13","20:45",349502,60533,434060,1001225,33634656
"578","CLARO","2020-07-14","20:45",355078,67611,439324,1023474,33664384
"579","CLARO","2020-07-15","20:25",357981,68735,465694,1020047,34711096
"580","CLARO","2020-07-16","20:50",337712,68963,474436,1061366,35062924
"581","CLARO","2020-07-17","20:50",337568,72157,473847,1108565,36530852
"582","CLARO","2020-07-18","21:05",352147,64482,460307,1241713,37715144
"583","CLARO","2020-07-19","21:20",361357,59110,466489,1287323,39074528
"584","CLARO","2020-07-20","20:40",365197,63682,479361,1282321,38844184
"585","CLARO","2020-07-21","20:30",340948,68846,461708,1117230,36451224
"586","CLARO","2020-07-22","20:20",346720,72916,464439,1098370,36096104
"587","CLARO","2020-07-23","20:20",346044,71202,484194,1131251,36804992
"588","CLARO","2020-07-24","20:20",349286,68529,475732,1211994,38577036
"589","CLARO","2020-07-25","21:00",357138,66143,470786,1308796,39642560
"590","CLARO","2020-07-26","20:10",353331,66768,477497,1306037,39586792
"591","CLARO","2020-07-27","20:50",331400,68141,475707,1151082,35737376
"592","CLARO","2020-07-28","20:15",330726,75228,489969,1122458,36661700
"593","CLARO","2020-07-29","20:20",315329,62578,490162,1120830,36601032
"594","CLARO","2020-07-30","20:50",341059,67331,492730,1120933,36261088
"595","CLARO","2020-07-31","20:50",326799,75317,485388,1160455,37481140
"596","CLARO","2020-08-01","21:35",340054,65470,458482,1294196,38148864
"597","CLARO","2020-08-02","20:50",343330,65412,463970,1298344,38669112
"598","CLARO","2020-08-03","20:45",336309,75348,475744,1158745,36502104
"599","CLARO","2020-08-04","20:20",339696,83355,479651,1115916,37056188
"600","CLARO","2020-08-05","20:20",405000,70024,465799,1128296,38109280
"601","CLARO","2020-08-06","20:50",339006,73678,488340,1083537,37223056
"602","CLARO","2020-08-07","20:45",393754,66899,487585,1276861,40129836
"603","CLARO","2020-08-08","20:50",349778,66412,472471,1262533,39114496
"604","CLARO","2020-08-09","20:55",362738,62533,466696,1294245,39352212
"605","CLARO","2020-08-10","20:50",345262,70249,482343,1127919,36096120
"606","CLARO","2020-08-11","20:25",354814,73944,488031,1105146,36508568
"607","CLARO","2020-08-12","20:20",343624,73327,497795,1106781,36663540
"608","CLARO","2020-08-13","20:20",329592,73681,524796,1094787,35520216
"609","CLARO","2020-08-14","20:00",297721,76569,501521,1084386,37352248
"610","CLARO","2020-08-15","20:50",322418,86570,485625,1264849,39774680
"611","CLARO","2020-08-16","20:50",339015,69180,485992,1297465,40020156
"612","CLARO","2020-08-17","20:20",369924,72034,505386,1247432,39029560
"613","CLARO","2020-08-18","20:20",348350,75336,523743,1091340,37135496
"614","CLARO","2020-08-19","20:20",335398,81121,523806,1122214,35358044
"615","CLARO","2020-08-20","20:05",327736,76780,522167,1083544,36498184
"616","CLARO","2020-08-21","20:25",329880,75396,505666,1142853,37255480
"617","CLARO","2020-08-22","21:25",325873,66055,472174,1289577,38028244
"618","CLARO","2020-08-23","20:15",324192,63873,489676,1269973,38663944
"619","CLARO","2020-08-24","20:25",292197,86563,504300,1089986,35574608
"620","CLARO","2020-08-25","20:15",314622,107919,519072,1106019,36635948
"621","CLARO","2020-08-26","20:20",321413,96567,523205,1089563,36733400
"622","CLARO","2020-08-27","11:10",344367,101146,526175,707535,38167856
"623","CLARO","2020-08-28","20:25",298616,93670,516399,1094555,37098664
"624","CLARO","2020-08-29","21:30",303891,85340,469395,1269916,37272584
"625","CLARO","2020-08-30","20:50",316831,75718,489766,1254051,37920820
"626","CLARO","2020-08-31","20:20",302660,86068,518157,1088062,35452660
"627","CLARO","2020-09-01","20:20",304619,93459,519998,1082262,35621808
"628","CLARO","2020-09-02","20:25",298234,94527,514295,1081659,35853288
"629","CLARO","2020-09-03","20:20",291890,95244,507037,1055321,35375052
"630","CLARO","2020-09-04","20:15",281154,85733,487821,1050595,35461912
"631","CLARO","2020-09-05","21:25",264368,77118,427889,1195858,34725920
"632","CLARO","2020-09-06","21:15",294113,79912,466414,1216949,35512140
"633","CLARO","2020-09-07","20:25",281690,82935,504563,1067773,34801048
"634","CLARO","2020-09-08","20:15",310965,103391,513198,1046292,34971800
"635","CLARO","2020-09-09","21:05",278883,95242,521527,1047934,34999476
"636","CLARO","2020-09-10","20:50",290562,94102,532253,1042383,36110996
"637","CLARO","2020-09-11","20:20",288698,95960,512545,1037973,35627396
"638","CLARO","2020-09-12","21:00",274910,74405,445506,1161990,35195544
"639","CLARO","2020-09-13","20:50",282464,79599,485916,1215897,35162480
"640","CLARO","2020-09-14","20:30",289214,80311,510186,1031829,34816488
"641","CLARO","2020-09-15","20:50",299676,85038,506465,1071584,35013972
"642","CLARO","2020-09-16","20:20",301905,95301,524043,1035017,35417732
"643","CLARO","2020-09-17","20:10",307139,98189,511437,1033211,35309000
"644","CLARO","2020-09-18","20:20",295555,82880,492748,1030015,35361672
